,agent,avg_reward,std_reward,step,test_id
25338,iql,46.5,17.5,1870273,-1
25339,iql,26.0,0.0,1870299,-1
25340,iql,18.0,0.0,1870317,-1
25341,iql,23.0,0.0,1870340,-1
25342,iql,15.0,0.0,1870355,-1
25343,iql,23.0,0.0,1870378,-1
25344,iql,25.0,0.0,1870403,-1
25345,iql,16.0,0.0,1870419,-1
25346,iql,17.0,0.0,1870436,-1
25347,iql,17.0,0.0,1870453,-1
25348,iql,15.0,0.0,1870468,-1
25349,iql,18.0,0.0,1870486,-1
25350,iql,15.0,0.0,1870501,-1
25351,iql,17.0,0.0,1870518,-1
25352,iql,19.0,0.0,1870537,-1
25353,iql,23.0,0.0,1870560,-1
25354,iql,32.0,0.0,1870592,-1
25355,iql,48.0,16.0,1870688,-1
25356,iql,47.5,16.5,1870783,-1
25357,iql,49.0,15.0,1870881,-1
25358,iql,18.0,0.0,1870899,-1
25359,iql,19.0,0.0,1870918,-1
25360,iql,17.0,0.0,1870935,-1
25361,iql,14.0,0.0,1870949,-1
25362,iql,16.0,0.0,1870965,-1
25363,iql,17.0,0.0,1870982,-1
25364,iql,16.0,0.0,1870998,-1
25365,iql,15.0,0.0,1871013,-1
25366,iql,18.0,0.0,1871031,-1
25367,iql,16.0,0.0,1871047,-1
25368,iql,17.0,0.0,1871064,-1
25369,iql,19.0,0.0,1871083,-1
25370,iql,19.0,0.0,1871102,-1
25371,iql,21.0,0.0,1871123,-1
25372,iql,14.0,0.0,1871137,-1
25373,iql,18.0,0.0,1871155,-1
25374,iql,13.0,0.0,1871168,-1
25375,iql,17.0,0.0,1871185,-1
25376,iql,14.0,0.0,1871199,-1
25377,iql,15.0,0.0,1871214,-1
25378,iql,15.0,0.0,1871229,-1
25379,iql,17.0,0.0,1871246,-1
25380,iql,18.0,0.0,1871264,-1
25381,iql,14.0,0.0,1871278,-1
25382,iql,16.0,0.0,1871294,-1
25383,iql,18.0,0.0,1871312,-1
25384,iql,14.0,0.0,1871326,-1
25385,iql,16.0,0.0,1871342,-1
25386,iql,17.0,0.0,1871359,-1
25387,iql,18.0,0.0,1871377,-1
25388,iql,16.0,0.0,1871393,-1
25389,iql,15.0,0.0,1871408,-1
25390,iql,17.0,0.0,1871425,-1
25391,iql,15.0,0.0,1871440,-1
25392,iql,14.0,0.0,1871454,-1
25393,iql,13.0,0.0,1871467,-1
25394,iql,13.0,0.0,1871480,-1
25395,iql,16.0,0.0,1871496,-1
25396,iql,16.0,0.0,1871512,-1
25397,iql,16.0,0.0,1871528,-1
25398,iql,18.0,0.0,1871546,-1
25399,iql,11.0,0.0,1871557,-1
25400,iql,18.0,0.0,1871575,-1
25401,iql,21.0,0.0,1871596,-1
25402,iql,16.0,0.0,1871612,-1
25403,iql,17.0,0.0,1871629,-1
25404,iql,20.0,0.0,1871649,-1
25405,iql,18.0,0.0,1871667,-1
25406,iql,25.0,0.0,1871692,-1
25407,iql,20.0,0.0,1871712,-1
25408,iql,27.0,0.0,1871739,-1
25409,iql,21.0,0.0,1871760,-1
25410,iql,17.0,0.0,1871777,-1
25411,iql,28.0,0.0,1871805,-1
25412,iql,30.0,0.0,1871835,-1
25413,iql,51.5,12.5,1871938,-1
25414,iql,51.5,12.5,1872041,-1
25415,iql,53.0,11.0,1872147,-1
25416,iql,38.0,0.0,1872185,-1
25417,iql,27.0,0.0,1872212,-1
25418,iql,34.0,0.0,1872246,-1
25419,iql,34.0,0.0,1872280,-1
25420,iql,24.0,0.0,1872304,-1
25421,iql,25.0,0.0,1872329,-1
25422,iql,26.0,0.0,1872355,-1
25423,iql,25.0,0.0,1872380,-1
25424,iql,23.0,0.0,1872403,-1
25425,iql,25.0,0.0,1872428,-1
25426,iql,46.0,18.0,1872520,-1
25427,iql,54.0,10.0,1872628,-1
25428,iql,50.5,13.5,1872729,-1
25429,iql,54.5,9.5,1872838,-1
25430,iql,55.5,8.5,1872949,-1
25431,iql,51.0,13.0,1873051,-1
25432,iql,33.0,0.0,1873084,-1
25433,iql,52.0,12.0,1873188,-1
25434,iql,52.0,12.0,1873292,-1
25435,iql,51.0,13.0,1873394,-1
25436,iql,50.0,14.0,1873494,-1
25437,iql,53.0,11.0,1873600,-1
25438,iql,26.0,0.0,1873626,-1
25439,iql,18.0,0.0,1873644,-1
25440,iql,24.0,0.0,1873668,-1
25441,iql,19.0,0.0,1873687,-1
25442,iql,15.0,0.0,1873702,-1
25443,iql,21.0,0.0,1873723,-1
25444,iql,24.0,0.0,1873747,-1
25445,iql,22.0,0.0,1873769,-1
25446,iql,27.0,0.0,1873796,-1
25447,iql,21.0,0.0,1873817,-1
25448,iql,19.0,0.0,1873836,-1
25449,iql,22.0,0.0,1873858,-1
25450,iql,23.0,0.0,1873881,-1
25451,iql,23.0,0.0,1873904,-1
25452,iql,23.0,0.0,1873927,-1
25453,iql,15.0,0.0,1873942,-1
25454,iql,34.0,0.0,1873976,-1
25455,iql,51.5,12.5,1874079,-1
25456,iql,51.0,13.0,1874181,-1
25457,iql,55.0,9.0,1874291,-1
25458,iql,54.0,10.0,1874399,-1
25459,iql,53.0,11.0,1874505,-1
25460,iql,53.0,11.0,1874611,-1
25461,iql,52.0,12.0,1874715,-1
25462,iql,53.0,11.0,1874821,-1
25463,iql,52.0,12.0,1874925,-1
25464,iql,50.5,13.5,1875026,-1
25465,iql,53.5,10.5,1875133,-1
25466,iql,42.0,0.0,1875175,-1
25467,iql,51.5,12.5,1875278,-1
25468,iql,50.5,13.5,1875379,-1
25469,iql,54.5,9.5,1875488,-1
25470,iql,51.0,13.0,1875590,-1
25471,iql,51.5,12.5,1875693,-1
25472,iql,53.5,10.5,1875800,-1
25473,iql,50.5,13.5,1875901,-1
25474,iql,51.0,13.0,1876003,-1
25475,iql,51.5,12.5,1876106,-1
25476,iql,54.0,10.0,1876214,-1
25477,iql,51.0,13.0,1876316,-1
25478,iql,47.0,17.0,1876410,-1
25479,iql,50.5,13.5,1876511,-1
25480,iql,50.0,14.0,1876611,-1
25481,iql,32.0,0.0,1876643,-1
25482,iql,23.0,0.0,1876666,-1
25483,iql,27.0,0.0,1876693,-1
25484,iql,28.0,0.0,1876721,-1
25485,iql,19.0,0.0,1876740,-1
25486,iql,23.0,0.0,1876763,-1
25487,iql,30.0,0.0,1876793,-1
25488,iql,27.0,0.0,1876820,-1
25489,iql,22.0,0.0,1876842,-1
25490,iql,48.5,15.5,1876939,-1
25491,iql,53.0,11.0,1877045,-1
25492,iql,52.0,12.0,1877149,-1
25493,iql,50.5,13.5,1877250,-1
25494,iql,55.5,8.5,1877361,-1
25495,iql,20.0,0.0,1877381,-1
25496,iql,50.0,14.0,1877481,-1
25497,iql,49.5,14.5,1877580,-1
25498,iql,38.0,0.0,1877618,-1
25499,iql,51.0,13.0,1877720,-1
25500,iql,55.0,9.0,1877830,-1
25501,iql,34.0,0.0,1877864,-1
25502,iql,49.0,15.0,1877962,-1
25503,iql,47.0,17.0,1878056,-1
25504,iql,54.5,9.5,1878165,-1
25505,iql,19.0,0.0,1878184,-1
25506,iql,54.0,10.0,1878292,-1
25507,iql,53.0,11.0,1878398,-1
25508,iql,53.0,11.0,1878504,-1
25509,iql,51.5,12.5,1878607,-1
25510,iql,54.5,9.5,1878716,-1
25511,iql,50.5,13.5,1878817,-1
25512,iql,30.0,0.0,1878847,-1
25513,iql,21.0,0.0,1878868,-1
25514,iql,25.0,0.0,1878893,-1
25515,iql,26.0,0.0,1878919,-1
25516,iql,21.0,0.0,1878940,-1
25517,iql,51.5,12.5,1879043,-1
25518,iql,49.5,14.5,1879142,-1
25519,iql,19.0,0.0,1879161,-1
25520,iql,20.0,0.0,1879181,-1
25521,iql,22.0,0.0,1879203,-1
25522,iql,21.0,0.0,1879224,-1
25523,iql,18.0,0.0,1879242,-1
25524,iql,17.0,0.0,1879259,-1
25525,iql,17.0,0.0,1879276,-1
25526,iql,15.0,0.0,1879291,-1
25527,iql,18.0,0.0,1879309,-1
25528,iql,16.0,0.0,1879325,-1
25529,iql,18.0,0.0,1879343,-1
25530,iql,18.0,0.0,1879361,-1
25531,iql,15.0,0.0,1879376,-1
25532,iql,18.0,0.0,1879394,-1
25533,iql,17.0,0.0,1879411,-1
25534,iql,19.0,0.0,1879430,-1
25535,iql,18.0,0.0,1879448,-1
25536,iql,17.0,0.0,1879465,-1
25537,iql,20.0,0.0,1879485,-1
25538,iql,12.0,0.0,1879497,-1
25539,iql,16.0,0.0,1879513,-1
25540,iql,22.0,0.0,1879535,-1
25541,iql,16.0,0.0,1879551,-1
25542,iql,14.0,0.0,1879565,-1
25543,iql,19.0,0.0,1879584,-1
25544,iql,21.0,0.0,1879605,-1
25545,iql,18.0,0.0,1879623,-1
25546,iql,15.0,0.0,1879638,-1
25547,iql,11.0,0.0,1879649,-1
25548,iql,13.0,0.0,1879662,-1
25549,iql,11.0,0.0,1879673,-1
25550,iql,14.0,0.0,1879687,-1
25551,iql,11.0,0.0,1879698,-1
25552,iql,17.0,0.0,1879715,-1
25553,iql,15.0,0.0,1879730,-1
25554,iql,14.0,0.0,1879744,-1
25555,iql,13.0,0.0,1879757,-1
25556,iql,14.0,0.0,1879771,-1
25557,iql,14.0,0.0,1879785,-1
25558,iql,15.0,0.0,1879800,-1
25559,iql,13.0,0.0,1879813,-1
25560,iql,15.0,0.0,1879828,-1
25561,iql,12.0,0.0,1879840,-1
25562,iql,17.0,0.0,1879857,-1
25563,iql,14.0,0.0,1879871,-1
25564,iql,13.0,0.0,1879884,-1
25565,iql,13.0,0.0,1879897,-1
25566,iql,12.0,0.0,1879909,-1
25567,iql,17.0,0.0,1879926,-1
25568,iql,15.0,0.0,1879941,-1
25569,iql,12.0,0.0,1879953,-1
25570,iql,13.0,0.0,1879966,-1
25571,iql,14.0,0.0,1879980,-1
25572,iql,17.0,0.0,1879997,-1
25573,iql,15.0,0.0,1880012,-1
25574,iql,17.0,0.0,1880029,-1
25575,iql,12.0,0.0,1880041,-1
25576,iql,14.0,0.0,1880055,-1
25577,iql,16.0,0.0,1880071,-1
25578,iql,14.0,0.0,1880085,-1
25579,iql,16.0,0.0,1880101,-1
25580,iql,13.0,0.0,1880114,-1
25581,iql,17.0,0.0,1880131,-1
25582,iql,14.0,0.0,1880145,-1
25583,iql,18.0,0.0,1880163,-1
25584,iql,18.0,0.0,1880181,-1
25585,iql,17.0,0.0,1880198,-1
25586,iql,16.0,0.0,1880214,-1
25587,iql,15.0,0.0,1880229,-1
25588,iql,14.0,0.0,1880243,-1
25589,iql,18.0,0.0,1880261,-1
25590,iql,15.0,0.0,1880276,-1
25591,iql,19.0,0.0,1880295,-1
25592,iql,19.0,0.0,1880314,-1
25593,iql,18.0,0.0,1880332,-1
25594,iql,22.0,0.0,1880354,-1
25595,iql,19.0,0.0,1880373,-1
25596,iql,23.0,0.0,1880396,-1
25597,iql,21.0,0.0,1880417,-1
25598,iql,15.0,0.0,1880432,-1
25599,iql,19.0,0.0,1880451,-1
25600,iql,20.0,0.0,1880471,-1
25601,iql,19.0,0.0,1880490,-1
25602,iql,19.0,0.0,1880509,-1
25603,iql,22.0,0.0,1880531,-1
25604,iql,16.0,0.0,1880547,-1
25605,iql,15.0,0.0,1880562,-1
25606,iql,19.0,0.0,1880581,-1
25607,iql,21.0,0.0,1880602,-1
25608,iql,16.0,0.0,1880618,-1
25609,iql,21.0,0.0,1880639,-1
25610,iql,21.0,0.0,1880660,-1
25611,iql,24.0,0.0,1880684,-1
25612,iql,17.0,0.0,1880701,-1
25613,iql,25.0,0.0,1880726,-1
25614,iql,20.0,0.0,1880746,-1
25615,iql,22.0,0.0,1880768,-1
25616,iql,19.0,0.0,1880787,-1
25617,iql,23.0,0.0,1880810,-1
25618,iql,50.0,14.0,1880910,-1
25619,iql,29.0,0.0,1880939,-1
25620,iql,22.0,0.0,1880961,-1
25621,iql,19.0,0.0,1880980,-1
25622,iql,21.0,0.0,1881001,-1
25623,iql,23.0,0.0,1881024,-1
25624,iql,26.0,0.0,1881050,-1
25625,iql,22.0,0.0,1881072,-1
25626,iql,31.0,0.0,1881103,-1
25627,iql,27.0,0.0,1881130,-1
25628,iql,25.0,0.0,1881155,-1
25629,iql,22.0,0.0,1881177,-1
25630,iql,19.0,0.0,1881196,-1
25631,iql,22.0,0.0,1881218,-1
25632,iql,22.0,0.0,1881240,-1
25633,iql,14.0,0.0,1881254,-1
25634,iql,21.0,0.0,1881275,-1
25635,iql,18.0,0.0,1881293,-1
25636,iql,17.0,0.0,1881310,-1
25637,iql,21.0,0.0,1881331,-1
25638,iql,16.0,0.0,1881347,-1
25639,iql,15.0,0.0,1881362,-1
25640,iql,21.0,0.0,1881383,-1
25641,iql,19.0,0.0,1881402,-1
25642,iql,20.0,0.0,1881422,-1
25643,iql,17.0,0.0,1881439,-1
25644,iql,13.0,0.0,1881452,-1
25645,iql,17.0,0.0,1881469,-1
25646,iql,21.0,0.0,1881490,-1
25647,iql,25.0,0.0,1881515,-1
25648,iql,50.5,13.5,1881616,-1
25649,iql,50.5,13.5,1881717,-1
25650,iql,51.0,13.0,1881819,-1
25651,iql,54.0,10.0,1881927,-1
25652,iql,51.5,12.5,1882030,-1
25653,iql,50.5,13.5,1882131,-1
25654,iql,51.5,12.5,1882234,-1
25655,iql,51.0,13.0,1882336,-1
25656,iql,50.5,13.5,1882437,-1
25657,iql,52.0,12.0,1882541,-1
25658,iql,53.5,10.5,1882648,-1
25659,iql,56.0,8.0,1882760,-1
25660,iql,49.5,14.5,1882859,-1
25661,iql,52.5,11.5,1882964,-1
25662,iql,51.0,13.0,1883066,-1
25663,iql,54.0,10.0,1883174,-1
25664,iql,52.5,11.5,1883279,-1
25665,iql,53.0,11.0,1883385,-1
25666,iql,54.5,9.5,1883494,-1
25667,iql,54.5,9.5,1883603,-1
25668,iql,52.0,12.0,1883707,-1
25669,iql,51.0,13.0,1883809,-1
25670,iql,25.0,0.0,1883834,-1
25671,iql,23.0,0.0,1883857,-1
25672,iql,22.0,0.0,1883879,-1
25673,iql,16.0,0.0,1883895,-1
25674,iql,17.0,0.0,1883912,-1
25675,iql,16.0,0.0,1883928,-1
25676,iql,20.0,0.0,1883948,-1
25677,iql,19.0,0.0,1883967,-1
25678,iql,16.0,0.0,1883983,-1
25679,iql,14.0,0.0,1883997,-1
25680,iql,18.0,0.0,1884015,-1
25681,iql,16.0,0.0,1884031,-1
25682,iql,15.0,0.0,1884046,-1
25683,iql,16.0,0.0,1884062,-1
25684,iql,15.0,0.0,1884077,-1
25685,iql,17.0,0.0,1884094,-1
25686,iql,17.0,0.0,1884111,-1
25687,iql,14.0,0.0,1884125,-1
25688,iql,17.0,0.0,1884142,-1
25689,iql,14.0,0.0,1884156,-1
25690,iql,19.0,0.0,1884175,-1
25691,iql,18.0,0.0,1884193,-1
25692,iql,21.0,0.0,1884214,-1
25693,iql,25.0,0.0,1884239,-1
25694,iql,28.0,0.0,1884267,-1
25695,iql,30.0,0.0,1884297,-1
25696,iql,32.0,0.0,1884329,-1
25697,iql,23.0,0.0,1884352,-1
25698,iql,30.0,0.0,1884382,-1
25699,iql,21.0,0.0,1884403,-1
25700,iql,26.0,0.0,1884429,-1
25701,iql,25.0,0.0,1884454,-1
25702,iql,16.0,0.0,1884470,-1
25703,iql,31.0,0.0,1884501,-1
25704,iql,53.5,10.5,1884608,-1
25705,iql,56.5,7.5,1884721,-1
25706,iql,55.0,9.0,1884831,-1
25707,iql,53.5,10.5,1884938,-1
25708,iql,51.0,13.0,1885040,-1
25709,iql,55.0,9.0,1885150,-1
25710,iql,54.0,10.0,1885258,-1
25711,iql,51.5,12.5,1885361,-1
25712,iql,51.5,12.5,1885464,-1
25713,iql,51.5,12.5,1885567,-1
25714,iql,52.0,12.0,1885671,-1
25715,iql,53.0,11.0,1885777,-1
25716,iql,51.5,12.5,1885880,-1
25717,iql,53.5,10.5,1885987,-1
25718,iql,52.0,12.0,1886091,-1
25719,iql,54.0,10.0,1886199,-1
25720,iql,52.5,11.5,1886304,-1
25721,iql,52.5,11.5,1886409,-1
25722,iql,54.5,9.5,1886518,-1
25723,iql,52.5,11.5,1886623,-1
25724,iql,52.0,12.0,1886727,-1
25725,iql,50.5,13.5,1886828,-1
25726,iql,50.5,13.5,1886929,-1
25727,iql,52.0,12.0,1887033,-1
25728,iql,62.0,2.0,1887157,-1
25729,iql,53.0,11.0,1887263,-1
25730,iql,54.5,9.5,1887372,-1
25731,iql,54.5,9.5,1887481,-1
25732,iql,50.5,13.5,1887582,-1
25733,iql,55.5,8.5,1887693,-1
25734,iql,26.0,0.0,1887719,-1
25735,iql,54.5,9.5,1887828,-1
25736,iql,51.0,13.0,1887930,-1
25737,iql,55.0,9.0,1888040,-1
25738,iql,55.5,8.5,1888151,-1
25739,iql,56.5,7.5,1888264,-1
25740,iql,50.5,13.5,1888365,-1
25741,iql,50.0,14.0,1888465,-1
25742,iql,51.5,12.5,1888568,-1
25743,iql,56.0,8.0,1888680,-1
25744,iql,49.0,15.0,1888778,-1
25745,iql,23.0,0.0,1888801,-1
25746,iql,55.5,8.5,1888912,-1
25747,iql,51.0,13.0,1889014,-1
25748,iql,53.0,11.0,1889120,-1
25749,iql,54.0,10.0,1889228,-1
25750,iql,50.0,14.0,1889328,-1
25751,iql,49.5,14.5,1889427,-1
25752,iql,51.5,12.5,1889530,-1
25753,iql,50.5,13.5,1889631,-1
25754,iql,54.0,10.0,1889739,-1
25755,iql,55.0,9.0,1889849,-1
25756,iql,51.5,12.5,1889952,-1
25757,iql,51.5,12.5,1890055,-1
25758,iql,55.0,9.0,1890165,-1
25759,iql,53.5,10.5,1890272,-1
25760,iql,54.0,10.0,1890380,-1
25761,iql,50.5,13.5,1890481,-1
25762,iql,53.5,10.5,1890588,-1
25763,iql,55.5,8.5,1890699,-1
25764,iql,51.0,13.0,1890801,-1
25765,iql,51.5,12.5,1890904,-1
25766,iql,55.5,8.5,1891015,-1
25767,iql,57.0,7.0,1891129,-1
25768,iql,53.0,11.0,1891235,-1
25769,iql,53.5,10.5,1891342,-1
25770,iql,53.5,10.5,1891449,-1
25771,iql,54.5,9.5,1891558,-1
25772,iql,54.5,9.5,1891667,-1
25773,iql,50.0,14.0,1891767,-1
25774,iql,51.5,12.5,1891870,-1
25775,iql,55.0,9.0,1891980,-1
25776,iql,55.5,8.5,1892091,-1
25777,iql,49.5,14.5,1892190,-1
25778,iql,51.0,13.0,1892292,-1
25779,iql,54.0,10.0,1892400,-1
25780,iql,52.5,11.5,1892505,-1
25781,iql,51.0,13.0,1892607,-1
25782,iql,52.5,11.5,1892712,-1
25783,iql,52.0,12.0,1892816,-1
25784,iql,53.5,10.5,1892923,-1
25785,iql,53.5,10.5,1893030,-1
25786,iql,51.5,12.5,1893133,-1
25787,iql,52.5,11.5,1893238,-1
25788,iql,56.0,8.0,1893350,-1
25789,iql,56.5,7.5,1893463,-1
25790,iql,52.0,12.0,1893567,-1
25791,iql,57.5,6.5,1893682,-1
25792,iql,52.5,11.5,1893787,-1
25793,iql,56.0,8.0,1893899,-1
25794,iql,55.0,9.0,1894009,-1
25795,iql,53.5,10.5,1894116,-1
25796,iql,53.5,10.5,1894223,-1
25797,iql,54.0,10.0,1894331,-1
25798,iql,54.0,10.0,1894439,-1
25799,iql,52.0,12.0,1894543,-1
25800,iql,49.0,15.0,1894641,-1
25801,iql,51.5,12.5,1894744,-1
25802,iql,54.5,9.5,1894853,-1
25803,iql,52.0,12.0,1894957,-1
25804,iql,56.0,8.0,1895069,-1
25805,iql,57.0,7.0,1895183,-1
25806,iql,50.0,14.0,1895283,-1
25807,iql,51.5,12.5,1895386,-1
25808,iql,53.0,11.0,1895492,-1
25809,iql,53.0,11.0,1895598,-1
25810,iql,51.0,13.0,1895700,-1
25811,iql,51.0,13.0,1895802,-1
25812,iql,52.5,11.5,1895907,-1
25813,iql,52.5,11.5,1896012,-1
25814,iql,54.5,9.5,1896121,-1
25815,iql,53.5,10.5,1896228,-1
25816,iql,51.0,13.0,1896330,-1
25817,iql,52.5,11.5,1896435,-1
25818,iql,52.5,11.5,1896540,-1
25819,iql,54.0,10.0,1896648,-1
25820,iql,48.5,15.5,1896745,-1
25821,iql,52.5,11.5,1896850,-1
25822,iql,52.5,11.5,1896955,-1
25823,iql,51.0,13.0,1897057,-1
25824,iql,55.5,8.5,1897168,-1
25825,iql,54.5,9.5,1897277,-1
25826,iql,51.5,12.5,1897380,-1
25827,iql,54.0,10.0,1897488,-1
25828,iql,52.0,12.0,1897592,-1
25829,iql,55.5,8.5,1897703,-1
25830,iql,50.5,13.5,1897804,-1
25831,iql,52.5,11.5,1897909,-1
25832,iql,55.0,9.0,1898019,-1
25833,iql,51.0,13.0,1898121,-1
25834,iql,49.5,14.5,1898220,-1
25835,iql,51.5,12.5,1898323,-1
25836,iql,54.5,9.5,1898432,-1
25837,iql,49.5,14.5,1898531,-1
25838,iql,16.0,0.0,1898547,-1
25839,iql,11.0,0.0,1898558,-1
25840,iql,19.0,0.0,1898577,-1
25841,iql,18.0,0.0,1898595,-1
25842,iql,31.0,0.0,1898626,-1
25843,iql,26.0,0.0,1898652,-1
25844,iql,46.0,18.0,1898744,-1
25845,iql,51.5,12.5,1898847,-1
25846,iql,53.0,11.0,1898953,-1
25847,iql,52.0,12.0,1899057,-1
25848,iql,49.5,14.5,1899156,-1
25849,iql,51.0,13.0,1899258,-1
25850,iql,52.0,12.0,1899362,-1
25851,iql,52.0,12.0,1899466,-1
25852,iql,49.0,15.0,1899564,-1
25853,iql,48.5,15.5,1899661,-1
25854,iql,48.0,16.0,1899757,-1
25855,iql,52.0,12.0,1899861,-1
25856,iql,54.0,10.0,1899969,-1
25857,iql,48.5,15.5,1900066,-1
25858,iql,52.5,11.5,1900171,-1
25859,iql,50.5,13.5,1900272,-1
25860,iql,50.5,13.5,1900373,-1
25861,iql,53.0,11.0,1900479,-1
25862,iql,52.0,12.0,1900583,-1
25863,iql,51.0,13.0,1900685,-1
25864,iql,54.0,10.0,1900793,-1
25865,iql,32.0,0.0,1900825,-1
25866,iql,54.0,10.0,1900933,-1
25867,iql,42.0,0.0,1900975,-1
25868,iql,53.0,11.0,1901081,-1
25869,iql,53.0,11.0,1901187,-1
25870,iql,52.0,12.0,1901291,-1
25871,iql,48.5,15.5,1901388,-1
25872,iql,51.5,12.5,1901491,-1
25873,iql,53.0,11.0,1901597,-1
25874,iql,50.0,14.0,1901697,-1
25875,iql,54.5,9.5,1901806,-1
25876,iql,53.0,11.0,1901912,-1
25877,iql,52.5,11.5,1902017,-1
25878,iql,56.0,8.0,1902129,-1
25879,iql,50.0,14.0,1902229,-1
25880,iql,55.5,8.5,1902340,-1
25881,iql,53.5,10.5,1902447,-1
25882,iql,52.5,11.5,1902552,-1
25883,iql,52.5,11.5,1902657,-1
25884,iql,53.5,10.5,1902764,-1
25885,iql,51.0,13.0,1902866,-1
25886,iql,52.0,12.0,1902970,-1
25887,iql,53.5,10.5,1903077,-1
25888,iql,51.0,13.0,1903179,-1
25889,iql,54.0,10.0,1903287,-1
25890,iql,50.0,14.0,1903387,-1
25891,iql,50.5,13.5,1903488,-1
25892,iql,53.5,10.5,1903595,-1
25893,iql,56.0,8.0,1903707,-1
25894,iql,51.5,12.5,1903810,-1
25895,iql,52.0,12.0,1903914,-1
25896,iql,52.5,11.5,1904019,-1
25897,iql,54.5,9.5,1904128,-1
25898,iql,54.5,9.5,1904237,-1
25899,iql,55.5,8.5,1904348,-1
25900,iql,30.0,0.0,1904378,-1
25901,iql,49.5,14.5,1904477,-1
25902,iql,53.5,10.5,1904584,-1
25903,iql,53.5,10.5,1904691,-1
25904,iql,55.5,8.5,1904802,-1
25905,iql,51.5,12.5,1904905,-1
25906,iql,48.0,16.0,1905001,-1
25907,iql,52.0,12.0,1905105,-1
25908,iql,52.0,12.0,1905209,-1
25909,iql,52.0,12.0,1905313,-1
25910,iql,53.5,10.5,1905420,-1
25911,iql,52.0,12.0,1905524,-1
25912,iql,51.0,13.0,1905626,-1
25913,iql,51.0,13.0,1905728,-1
25914,iql,49.0,15.0,1905826,-1
25915,iql,48.0,16.0,1905922,-1
25916,iql,54.5,9.5,1906031,-1
25917,iql,49.0,15.0,1906129,-1
25918,iql,56.0,8.0,1906241,-1
25919,iql,50.5,13.5,1906342,-1
25920,iql,54.5,9.5,1906451,-1
25921,iql,50.5,13.5,1906552,-1
25922,iql,50.5,13.5,1906653,-1
25923,iql,52.0,12.0,1906757,-1
25924,iql,54.5,9.5,1906866,-1
25925,iql,30.0,0.0,1906896,-1
25926,iql,54.0,10.0,1907004,-1
25927,iql,52.5,11.5,1907109,-1
25928,iql,52.0,12.0,1907213,-1
25929,iql,54.5,9.5,1907322,-1
25930,iql,51.0,13.0,1907424,-1
25931,iql,56.5,7.5,1907537,-1
25932,iql,53.0,11.0,1907643,-1
25933,iql,53.5,10.5,1907750,-1
25934,iql,55.0,9.0,1907860,-1
25935,iql,19.0,0.0,1907879,-1
25936,iql,53.0,11.0,1907985,-1
25937,iql,54.0,10.0,1908093,-1
25938,iql,56.0,8.0,1908205,-1
25939,iql,52.0,12.0,1908309,-1
25940,iql,50.5,13.5,1908410,-1
25941,iql,52.0,12.0,1908514,-1
25942,iql,49.0,15.0,1908612,-1
25943,iql,54.5,9.5,1908721,-1
25944,iql,54.5,9.5,1908830,-1
25945,iql,57.0,7.0,1908944,-1
25946,iql,51.5,12.5,1909047,-1
25947,iql,53.0,11.0,1909153,-1
25948,iql,55.0,9.0,1909263,-1
25949,iql,57.0,7.0,1909377,-1
25950,iql,55.0,9.0,1909487,-1
25951,iql,54.0,10.0,1909595,-1
25952,iql,55.0,9.0,1909705,-1
25953,iql,50.5,13.5,1909806,-1
25954,iql,54.5,9.5,1909915,-1
25955,iql,55.5,8.5,1910026,-1
25956,iql,51.5,12.5,1910129,-1
25957,iql,54.5,9.5,1910238,-1
25958,iql,53.5,10.5,1910345,-1
25959,iql,49.5,14.5,1910444,-1
25960,iql,56.0,8.0,1910556,-1
25961,iql,50.5,13.5,1910657,-1
25962,iql,53.0,11.0,1910763,-1
25963,iql,54.5,9.5,1910872,-1
25964,iql,55.0,9.0,1910982,-1
25965,iql,52.0,12.0,1911086,-1
25966,iql,53.5,10.5,1911193,-1
25967,iql,50.5,13.5,1911294,-1
25968,iql,53.5,10.5,1911401,-1
25969,iql,54.0,10.0,1911509,-1
25970,iql,52.5,11.5,1911614,-1
25971,iql,53.5,10.5,1911721,-1
25972,iql,51.0,13.0,1911823,-1
25973,iql,54.5,9.5,1911932,-1
25974,iql,53.5,10.5,1912039,-1
25975,iql,56.0,8.0,1912151,-1
25976,iql,53.5,10.5,1912258,-1
25977,iql,58.0,6.0,1912374,-1
25978,iql,53.5,10.5,1912481,-1
25979,iql,52.5,11.5,1912586,-1
25980,iql,53.0,11.0,1912692,-1
25981,iql,53.0,11.0,1912798,-1
25982,iql,52.5,11.5,1912903,-1
25983,iql,51.5,12.5,1913006,-1
25984,iql,50.0,14.0,1913106,-1
25985,iql,52.0,12.0,1913210,-1
25986,iql,51.5,12.5,1913313,-1
25987,iql,53.0,11.0,1913419,-1
25988,iql,49.5,14.5,1913518,-1
25989,iql,53.0,11.0,1913624,-1
25990,iql,25.0,0.0,1913649,-1
25991,iql,56.5,7.5,1913762,-1
25992,iql,53.0,11.0,1913868,-1
25993,iql,27.0,0.0,1913895,-1
25994,iql,56.0,8.0,1914007,-1
25995,iql,51.0,13.0,1914109,-1
25996,iql,54.0,10.0,1914217,-1
25997,iql,55.0,9.0,1914327,-1
25998,iql,48.0,16.0,1914423,-1
25999,iql,51.5,12.5,1914526,-1
26000,iql,49.0,15.0,1914624,-1
26001,iql,55.0,9.0,1914734,-1
26002,iql,54.5,9.5,1914843,-1
